ts,pid,cpu_perc,rss_mb,command
1783368240,95547,4.0,5589.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368242,58925,0.0,12.9,/opt/homebrew/opt/ollama/bin/ollama
1783368242,95547,4.1,5590.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368245,58925,0.0,13.0,/opt/homebrew/opt/ollama/bin/ollama
1783368245,95547,3.5,5591.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368247,58925,1.5,72.9,/opt/homebrew/opt/ollama/bin/ollama
1783368247,95547,0.4,5721.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368249,58925,0.0,72.9,/opt/homebrew/opt/ollama/bin/ollama
1783368249,95547,0.6,5721.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368251,58925,0.0,72.9,/opt/homebrew/opt/ollama/bin/ollama
1783368251,95547,2.7,5722.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368253,58925,0.0,30.2,/opt/homebrew/opt/ollama/bin/ollama
1783368253,95547,0.0,5712.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368255,58925,0.0,17.4,/opt/homebrew/opt/ollama/bin/ollama
1783368255,95547,0.0,5597.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368257,58925,0.0,12.2,/opt/homebrew/opt/ollama/bin/ollama
1783368257,95547,0.0,5599.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368259,58925,0.0,12.0,/opt/homebrew/opt/ollama/bin/ollama
1783368259,95547,3.1,5599.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368261,58925,0.0,12.0,/opt/homebrew/opt/ollama/bin/ollama
1783368261,95547,0.0,5599.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368263,58925,0.1,13.1,/opt/homebrew/opt/ollama/bin/ollama
1783368263,95547,2.8,5592.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368265,58925,0.0,13.5,/opt/homebrew/opt/ollama/bin/ollama
1783368265,95547,3.0,5592.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368267,58925,0.0,13.7,/opt/homebrew/opt/ollama/bin/ollama
1783368267,95547,2.8,5592.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368269,58925,0.0,12.4,/opt/homebrew/opt/ollama/bin/ollama
1783368269,95547,2.8,5591.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368271,58925,0.0,12.3,/opt/homebrew/opt/ollama/bin/ollama
1783368271,95547,2.6,5591.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368273,58925,0.0,12.5,/opt/homebrew/opt/ollama/bin/ollama
1783368273,95547,2.8,5591.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368275,58925,0.0,12.4,/opt/homebrew/opt/ollama/bin/ollama
1783368275,95547,2.6,5590.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368277,58925,0.0,12.1,/opt/homebrew/opt/ollama/bin/ollama
1783368277,95547,2.3,5590.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368279,58925,0.0,12.7,/opt/homebrew/opt/ollama/bin/ollama
1783368279,95547,2.9,5591.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368281,58925,0.0,6.6,/opt/homebrew/opt/ollama/bin/ollama
1783368281,95547,2.8,5589.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368283,58925,3.0,11.5,/opt/homebrew/opt/ollama/bin/ollama
1783368283,95547,2.4,5841.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368285,58925,0.0,10.8,/opt/homebrew/opt/ollama/bin/ollama
1783368285,95547,0.3,5661.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368288,58925,0.0,12.7,/opt/homebrew/opt/ollama/bin/ollama
1783368288,95547,3.6,5666.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368290,58925,0.0,12.9,/opt/homebrew/opt/ollama/bin/ollama
1783368290,95547,3.8,5667.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
