ts,pid,cpu_perc,rss_mb,command
1783374118,12692,0.1,7252.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374118,58925,0.0,1.8,/opt/homebrew/opt/ollama/bin/ollama
1783374120,12692,0.6,7253.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374120,58925,0.0,2.7,/opt/homebrew/opt/ollama/bin/ollama
1783374122,12692,0.1,7257.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374122,58925,0.0,2.5,/opt/homebrew/opt/ollama/bin/ollama
1783374124,12692,0.1,7253.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374124,58925,0.0,2.5,/opt/homebrew/opt/ollama/bin/ollama
1783374126,12692,0.1,7253.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374126,58925,0.0,2.5,/opt/homebrew/opt/ollama/bin/ollama
1783374128,12692,8.2,7273.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374128,58925,0.1,3.5,/opt/homebrew/opt/ollama/bin/ollama
1783374130,12692,0.1,7252.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374130,58925,0.0,2.4,/opt/homebrew/opt/ollama/bin/ollama
1783374132,12692,0.1,7253.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374132,58925,0.0,2.4,/opt/homebrew/opt/ollama/bin/ollama
1783374135,12692,4.9,7264.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374135,58925,0.6,4.5,/opt/homebrew/opt/ollama/bin/ollama
1783374137,12692,4.8,7268.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374137,58925,0.1,6.5,/opt/homebrew/opt/ollama/bin/ollama
1783374139,12692,3.5,7268.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374139,58925,0.2,6.6,/opt/homebrew/opt/ollama/bin/ollama
1783374141,12692,6.5,7268.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374141,58925,0.3,6.7,/opt/homebrew/opt/ollama/bin/ollama
1783374143,12692,4.5,7266.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374143,58925,0.3,5.9,/opt/homebrew/opt/ollama/bin/ollama
1783374145,12692,6.0,7268.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374145,58925,0.4,6.0,/opt/homebrew/opt/ollama/bin/ollama
1783374147,12692,5.8,7268.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374147,58925,0.4,5.2,/opt/homebrew/opt/ollama/bin/ollama
1783374150,12692,7.1,7267.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374150,58925,0.1,6.3,/opt/homebrew/opt/ollama/bin/ollama
1783374152,12692,6.1,7264.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374152,58925,0.1,5.5,/opt/homebrew/opt/ollama/bin/ollama
1783374154,12692,8.0,7268.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374154,58925,0.8,6.1,/opt/homebrew/opt/ollama/bin/ollama
1783374156,12692,3.7,7268.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374156,58925,0.1,6.3,/opt/homebrew/opt/ollama/bin/ollama
1783374158,12692,3.6,7268.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374158,58925,0.1,6.1,/opt/homebrew/opt/ollama/bin/ollama
1783374160,12692,5.5,7268.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374160,58925,0.3,6.3,/opt/homebrew/opt/ollama/bin/ollama
1783374162,12692,4.6,7269.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374162,58925,0.4,7.0,/opt/homebrew/opt/ollama/bin/ollama
1783374165,12692,4.4,7269.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374165,58925,1.0,6.5,/opt/homebrew/opt/ollama/bin/ollama
1783374167,12692,1.3,7255.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374167,58925,1.4,6.1,/opt/homebrew/opt/ollama/bin/ollama
1783374169,12692,13.2,7482.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374169,58925,20.6,43.8,/opt/homebrew/opt/ollama/bin/ollama
