ts,pid,cpu_perc,rss_mb,command
1783373784,11711,0.1,4369.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373784,58925,0.0,34.7,/opt/homebrew/opt/ollama/bin/ollama
1783373786,11711,0.4,4369.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373786,58925,1.6,34.8,/opt/homebrew/opt/ollama/bin/ollama
1783373788,11711,5.4,4369.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373788,58925,0.2,34.8,/opt/homebrew/opt/ollama/bin/ollama
1783373790,11711,5.7,4369.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373790,58925,0.2,34.8,/opt/homebrew/opt/ollama/bin/ollama
1783373792,11711,5.7,4369.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373792,58925,0.2,34.8,/opt/homebrew/opt/ollama/bin/ollama
1783373794,11711,6.2,4369.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373794,58925,0.5,34.8,/opt/homebrew/opt/ollama/bin/ollama
1783373796,11711,6.4,4369.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373796,58925,0.3,34.8,/opt/homebrew/opt/ollama/bin/ollama
1783373798,11711,6.6,3834.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373798,58925,0.3,24.5,/opt/homebrew/opt/ollama/bin/ollama
1783373801,11711,6.7,3313.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373801,58925,0.4,18.8,/opt/homebrew/opt/ollama/bin/ollama
1783373803,11711,5.8,3143.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373803,58925,0.2,19.0,/opt/homebrew/opt/ollama/bin/ollama
1783373805,11711,6.6,3144.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373805,58925,0.3,19.3,/opt/homebrew/opt/ollama/bin/ollama
1783373807,11711,6.3,3144.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373807,58925,0.4,18.9,/opt/homebrew/opt/ollama/bin/ollama
1783373809,11711,6.1,3144.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373809,58925,0.2,19.1,/opt/homebrew/opt/ollama/bin/ollama
1783373811,11711,5.6,3144.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373811,58925,0.2,19.4,/opt/homebrew/opt/ollama/bin/ollama
1783373813,11711,6.3,3144.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373813,58925,0.3,19.5,/opt/homebrew/opt/ollama/bin/ollama
1783373815,11711,6.0,3144.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373815,58925,0.2,19.5,/opt/homebrew/opt/ollama/bin/ollama
1783373817,11711,5.9,3144.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373817,58925,0.2,19.7,/opt/homebrew/opt/ollama/bin/ollama
1783373819,11711,5.6,3144.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373819,58925,0.1,19.8,/opt/homebrew/opt/ollama/bin/ollama
1783373821,11711,6.1,3144.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373821,58925,0.3,29.0,/opt/homebrew/opt/ollama/bin/ollama
1783373823,11711,6.0,3017.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373823,58925,0.2,29.0,/opt/homebrew/opt/ollama/bin/ollama
1783373825,11711,5.6,3017.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373825,58925,0.2,29.0,/opt/homebrew/opt/ollama/bin/ollama
1783373827,11711,6.1,2855.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373827,58925,0.3,28.1,/opt/homebrew/opt/ollama/bin/ollama
1783373829,11711,6.0,2828.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373829,58925,0.4,28.2,/opt/homebrew/opt/ollama/bin/ollama
1783373831,11711,0.8,3159.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373831,58925,1.6,34.5,/opt/homebrew/opt/ollama/bin/ollama
1783373833,11711,0.1,3160.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373833,58925,0.0,33.7,/opt/homebrew/opt/ollama/bin/ollama
1783373835,11711,0.0,3159.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373835,58925,0.0,32.6,/opt/homebrew/opt/ollama/bin/ollama
1783373837,11711,8.0,3712.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373837,58925,5.7,34.1,/opt/homebrew/opt/ollama/bin/ollama
1783373839,11711,0.0,3712.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373839,58925,0.0,34.1,/opt/homebrew/opt/ollama/bin/ollama
1783373841,11711,5.8,3712.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373841,58925,0.2,34.1,/opt/homebrew/opt/ollama/bin/ollama
1783373843,11711,6.3,3712.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373843,58925,0.2,34.1,/opt/homebrew/opt/ollama/bin/ollama
1783373846,11711,5.7,3712.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373846,58925,0.2,34.1,/opt/homebrew/opt/ollama/bin/ollama
1783373848,11711,6.6,3383.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373848,58925,0.4,30.9,/opt/homebrew/opt/ollama/bin/ollama
1783373850,11711,6.4,2905.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373850,58925,0.3,29.9,/opt/homebrew/opt/ollama/bin/ollama
1783373852,11711,7.2,2591.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373852,58925,0.5,25.3,/opt/homebrew/opt/ollama/bin/ollama
1783373854,11711,6.4,2592.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373854,58925,0.3,26.0,/opt/homebrew/opt/ollama/bin/ollama
1783373856,11711,5.7,2592.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373856,58925,0.2,26.2,/opt/homebrew/opt/ollama/bin/ollama
1783373858,11711,6.3,2592.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373858,58925,0.2,26.5,/opt/homebrew/opt/ollama/bin/ollama
1783373860,11711,5.2,2592.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373860,58925,0.1,26.5,/opt/homebrew/opt/ollama/bin/ollama
1783373862,11711,5.8,2596.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373862,58925,0.2,34.4,/opt/homebrew/opt/ollama/bin/ollama
1783373864,11711,5.3,2596.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373864,58925,0.1,34.4,/opt/homebrew/opt/ollama/bin/ollama
1783373866,11711,5.4,2596.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373866,58925,0.1,34.4,/opt/homebrew/opt/ollama/bin/ollama
1783373868,11711,6.0,2596.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373868,58925,0.2,29.1,/opt/homebrew/opt/ollama/bin/ollama
1783373870,11711,5.2,2596.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373870,58925,0.1,29.1,/opt/homebrew/opt/ollama/bin/ollama
1783373872,11711,5.8,2596.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373872,58925,0.2,29.1,/opt/homebrew/opt/ollama/bin/ollama
1783373874,11711,5.4,2595.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373874,58925,0.2,29.1,/opt/homebrew/opt/ollama/bin/ollama
1783373876,11711,5.2,2595.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373876,58925,0.1,29.1,/opt/homebrew/opt/ollama/bin/ollama
1783373878,11711,5.1,2595.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373878,58925,0.1,29.1,/opt/homebrew/opt/ollama/bin/ollama
1783373880,11711,6.3,2595.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373880,58925,0.4,28.3,/opt/homebrew/opt/ollama/bin/ollama
1783373882,11711,5.8,2589.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373882,58925,0.2,27.5,/opt/homebrew/opt/ollama/bin/ollama
1783373884,11711,6.3,3189.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373884,58925,0.2,34.3,/opt/homebrew/opt/ollama/bin/ollama
1783373886,11711,0.4,3207.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373886,58925,0.0,34.5,/opt/homebrew/opt/ollama/bin/ollama
1783373888,11711,0.0,3198.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373888,58925,0.0,34.5,/opt/homebrew/opt/ollama/bin/ollama
1783373890,11711,0.0,3198.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373890,58925,0.0,34.5,/opt/homebrew/opt/ollama/bin/ollama
